21016197	13478037	2012-10-13 11:01:13	13478037	N	60913049	2	MODIFY	t	t	\N	\N	0101000020E61000004E4354E1CF1A3040AE84EE9238964740	0101000020E61000001EE7919AD11A30401FCA068838964740		"created_by"=>"JOSM"	\N	\N	\N	\N	\N	\N
21016196	13478037	2012-10-13 11:01:12	13478037	N	287677631	3	MODIFY	t	t	\N	\N	0101000020E610000066B49FD67EF82F4009313C9BFA974740	0101000020E6100000D5264EEE77F82F4080BDC282FB974740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016195	13478037	2012-10-13 11:01:12	13478037	N	287038284	2	MODIFY	t	f	\N	\N	0101000020E6100000FC1065B9B60330409862580FA9954740	0101000020E6100000E46C3A02B80330404BF95AE1A7954740	"railway"=>"level_crossing"	"railway"=>"level_crossing"	\N	\N	\N	\N	\N	\N
21016194	13478037	2012-10-13 11:01:12	13478037	N	286756400	3	MODIFY	t	t	\N	\N	0101000020E6100000EC127AA290073040B5ADC15664974740	0101000020E6100000BDAEBA698E0730405DDEC1F462974740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016193	13478037	2012-10-13 11:01:11	13478037	N	286756365	2	MODIFY	t	t	\N	\N	0101000020E61000004E1E60F767103040CCDD9D6B4E974740	0101000020E6100000D67CF0355F1030405A924D0350974740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016192	13478037	2012-10-13 11:01:11	13478037	N	286755537	4	MODIFY	t	t	\N	\N	0101000020E6100000650FFE8F5D073040084AC09E65974740	0101000020E6100000BD8DCD8E540730401939B0C167974740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016191	13478037	2012-10-13 11:01:11	13478037	N	286755513	3	MODIFY	t	t	\N	\N	0101000020E6100000B6B52A2E330B3040D2E4620CAC974740	0101000020E61000003A24B550320B3040F6D4EAABAB974740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016190	13478037	2012-10-13 11:01:10	13478037	N	286262171	5	MODIFY	f	t	\N	\N	0101000020E61000003CDADDA8BAF02F40FC253D6766964740	0101000020E61000003CDADDA8BAF02F40FC253D6766964740	"public_transport"=>"stop_position"		\N	\N	\N	\N	\N	\N
21016189	13478037	2012-10-13 11:01:08	13478037	N	26604441	3	MODIFY	t	t	\N	\N	0101000020E6100000A2A3B0E65B0230402EAAEA8ABE954740	0101000020E61000008236DEC25F0230404D2B2A87BB954740	"public_transport"=>"stop_position"	"created_by"=>"JOSM"	\N	\N	\N	\N	\N	\N
21016188	13478037	2012-10-13 11:01:08	13478037	N	26604439	3	MODIFY	t	t	\N	\N	0101000020E610000094E57F4D31023040818F66D1E0954740	0101000020E6100000B72BF4C132023040A5373701E1954740		"created_by"=>"JOSM"	\N	\N	\N	\N	\N	\N
